id,lineage,type,country
ERR1023373,4.1.2.1,test,NA
ERR551481,4.1.2.1,test,NA
ERR2503548,4.1.2.1,test,NA
ERR3148188,4.1.2.1,test,NA
ERR779849,4.1.2.1,test,NA
ERR2679300,4.1.2.1,test,NA
SRR5818625,4.1.2.1,test,NA
ERR2446153,4.1.2.1,test,NA
ERR2199902,4.1.2.1,test,NA
ERR1465829,4.1.2.1,test,NA
ERR2503517,4.1.2.1,test,NA
SRR6325454,4.1.2.1,test,NA
ERR2446514,4.1.2.1,test,NA
ERR3275621,4.1.2.1,test,NA
ERR3275364,4.1.2.1,test,NA
ERR3014581,4.1.2.1,test,NA
ERR2432988,4.1.2.1,test,NA
ERR2446428,4.1.2.1,test,NA
SRR1183966_SRR1180970_SRR1162534_SRR1159299,4.1.2.1,test,NA
ERR1465749,4.1.2.1,test,NA
ERR257896,4.1.2.1,test,NA
DRR184604,4.1.2.1,test,NA
ERR3275565,4.1.2.1,test,NA
ERR2503447,4.1.2.1,test,NA
ERR2446133,4.1.2.1,test,NA
ERR1465824,4.1.2.1,test,NA
ERR3275400,4.1.2.1,test,NA
SRR6045752,4.1.2.1,test,NA
ERR3276000,4.1.2.1,test,NA
ERR1465784,4.1.2.1,test,NA
SRR7517828,4.1.2.1,test,NA
ERR1023390,4.1.2.1,test,NA
ERR2446409,4.1.2.1,test,NA
ERR2503390,4.1.2.1,test,NA
SRR6398073,4.1.2.1,test,NA
ERR551807,4.1.2.1,test,NA
SRR4034393,4.1.2.1,test,NA
ERR2517337,4.1.2.1,test,NA
SRR6398094,4.1.2.1,test,NA
ERR2503525,4.1.2.1,test,NA
ERR2446242,4.1.2.1,test,NA
SRR1175497_SRR1175498_SRR1175480_SRR1175526,4.1.2.1,test,NA
SRR6397646,4.1.2.1,test,NA
SRR6397383,4.1.2.1,test,NA
ERR2446461,4.1.2.1,test,NA
ERR2446085,4.1.2.1,test,NA
ERR1465778,4.1.2.1,test,NA
ERR551345,4.1.2.1,test,NA
ERR3014607,4.1.2.1,test,NA
ERR3275558,4.1.2.1,test,NA
ERR552595,4.1.2.1,test,NA
SRR1180439_SRR1181350_SRR1181254_SRR1180313,4.1.2.1,test,NA
ERR1465762,4.1.2.1,test,NA
ERR1465746,4.1.2.1,test,NA
SRR3675560,4.1.2.1,test,NA
ERR2446178,4.1.2.1,test,NA
ERR551433,4.1.2.1,test,NA
ERR551518,4.1.2.1,test,NA
ERR1465828,4.1.2.1,test,NA
SRR3675271,4.1.2.1,test,NA
ERR2503538,4.1.2.1,test,NA
ERR3148148,4.1.2.1,test,NA
ERR3014621,4.1.2.1,test,NA
ERR2503411,4.1.2.1,test,NA
ERR775339,4.1.2.1,test,NA
ERR551666,4.1.2.1,test,NA
ERR553280,4.1.2.1,test,NA
SRR6397597,4.1.2.1,test,NA
ERR2446164,4.1.2.1,test,NA
SRR6398090,4.1.2.1,test,NA
SRR6397436,4.1.2.1,test,NA
ERR550622,4.1.2.1,test,NA
SRR6398138,4.1.2.1,test,NA
ERR751532,4.1.2.1,test,NA
ERR2199825,4.1.2.1,test,NA
ERR2446434,4.1.2.1,test,NA
ERR1465765,4.1.2.1,test,NA
ERR2677399,4.1.2.1,test,NA
ERR551216,4.1.2.1,test,NA
SRR5818598,4.1.2.1,test,NA
ERR779888,4.1.2.1,test,NA
SRR7341700,4.1.2.1,test,NA
SRR6397405,4.1.2.1,test,NA
ERR1465831,4.1.2.1,test,NA
ERR3276196,4.1.2.1,test,NA
ERR2446143,4.1.2.1,test,NA
ERR2446361,4.1.2.1,test,NA
ERR553163_ERR553162_ERR553161,4.1.2.1,test,NA
ERR2041741,4.1.2.1,test,NA
SRR6061392,4.1.2.1,test,NA
ERR751615,4.1.2.1,test,NA
SRR6397386,4.1.2.1,test,NA
ERR1465771,4.1.2.1,test,NA
SRR6398129,4.1.2.1,test,NA
ERR2099778,4.1.2.1,test,NA
ERR3275487,4.1.2.1,test,NA
ERR1465788,4.1.2.1,test,NA
SRR2100897,4.1.2.1,test,NA
ERR3275458,4.1.2.1,test,NA
ERR2446499,4.1.2.1,test,NA
ERR3275273,4.1.2.1,test,NA
SRR1735628,4.1.2.1,test,NA
ERR751383,4.1.2.1,test,NA
ERR233352,4.1.2.1,test,NA
DRR185020,4.1.2.1,test,NA
ERR552232,4.1.2.1,test,NA
ERR1465805,4.1.2.1,test,NA
ERR1465756,4.1.2.1,test,NA
ERR233379,4.1.2.1,test,NA
ERR498369,4.1.2.1,test,NA
SRR6397753,4.1.2.1,test,NA
SRR6397719,4.1.2.1,test,NA
ERR1465760,4.1.2.1,test,NA
ERR2446066,4.1.2.1,test,NA
ERR2503539,4.1.2.1,test,NA
ERR3258000,4.1.2.1,test,NA
ERR3014582,4.1.2.1,test,NA
ERR751527,4.1.2.1,test,NA
SRR6117341,4.1.2.1,test,NA
SRR6063478,4.1.2.1,test,NA
ERR257897,4.1.2.1,test,NA
SRR8380893,4.1.2.1,test,NA
SRR6074065,4.1.2.1,test,NA
ERR2503456,4.1.2.1,test,NA
ERR1465809,4.1.2.1,test,NA
ERR234259,4.1.2.1,test,NA
ERR3275304,4.1.2.1,test,NA
SRR1735627,4.1.2.1,test,NA
ERR2517571,4.1.2.1,test,NA
ERR751491,4.1.2.1,test,NA
ERR498355,4.1.2.1,test,NA
ERR751495,4.1.2.1,test,NA
ERR3276046,4.1.2.1,test,NA
ERR3275925,4.1.2.1,test,NA
SRR6397711,4.1.2.1,test,NA
ERR553284,4.1.2.1,test,NA
ERR2864266,4.1.2.1,test,NA
ERR3276092,4.1.2.1,test,NA
SRR833194_SRR833075,4.1.2.1,test,NA
ERR3275537,4.1.2.1,test,NA
SRR6397736,4.1.2.1,test,NA
ERR3014625,4.1.2.1,test,NA
SRR6398072,4.1.2.1,test,NA
ERR1465803,4.1.2.1,test,NA
SRR6397504,4.1.2.1,test,NA
ERR3014616,4.1.2.1,test,NA
ERR2432999,4.1.2.1,test,NA
SRR6397807,4.1.2.1,test,NA
ERR1465807,4.1.2.1,test,NA
SRR7341672,4.1.2.1,test,NA
SRR6397801,4.1.2.1,test,NA
ERR1465820,4.1.2.1,test,NA
ERR3148162,4.1.2.1,test,NA
ERR2446574,4.1.2.1,test,NA
ERR3275167,4.1.2.1,test,NA
ERR3276162,4.1.2.1,test,NA
SRR3675576,4.1.2.1,test,NA
SRR7341647,4.1.2.1,test,NA
ERR779905,4.1.2.1,test,NA
ERR3275591,4.1.2.1,test,NA
SRR4034391,4.1.2.1,test,NA
ERR775295,4.1.2.1,test,NA
SRR5818604,4.1.2.1,test,NA
SRR6397627,4.1.2.1,test,NA
ERR3275462,4.1.2.1,test,NA
ERR2446393,4.1.2.1,test,NA
SRR6397392,4.1.2.1,test,NA
ERR3014620,4.1.2.1,test,NA
ERR3276035,4.1.2.1,test,NA
ERR551326,4.1.2.1,test,NA
ERR1200662,4.1.2.1,test,NA
ERR1023358,4.1.2.1,test,NA
ERR1465818,4.1.2.1,test,NA
ERR1465795,4.1.2.1,test,NA
ERR3276064,4.1.2.1,test,NA
ERR779913,4.1.2.1,test,NA
ERR751486,4.1.2.1,test,NA
ERR2446173,4.1.2.1,test,NA
SRR6397775,4.1.2.1,test,NA
SRR1173548_SRR1165318_SRR1167295_SRR1173582,4.1.2.1,test,NA
ERR3276112,4.1.2.1,test,NA
ERR551343_ERR551342,4.1.2.1,test,NA
ERR3148212,4.1.2.1,test,NA
ERR2099775,4.1.2.1,test,NA
SRR6397785,4.1.2.1,test,NA
ERR1465797,4.1.2.1,test,NA
ERR779872,4.1.2.1,test,NA
ERR757170,4.1.2.1.1,training,Argentina
ERR760605,4.1.2.1.1,training,Argentina
ERR760749,4.1.2.1.1,training,Argentina
ERR760820,4.1.2.1.1,training,Argentina
ERR760843,4.1.2.1.1,training,Argentina
ERR760849,4.1.2.1.1,training,Argentina
ERR757149_ERR758379_ERR850078,4.1.2.1.1,training,Argentina
ERR760762,4.1.2.1.1,training,Argentina
ERR760785,4.1.2.1.1,training,Argentina
ERR760842,4.1.2.1.1,training,Argentina
ERR760778,4.1.2.1.1,training,Argentina
ERR760825,4.1.2.1.1,training,Argentina
ERR760597,4.1.2.1.1,training,Argentina
ERR760817,4.1.2.1.1,training,Argentina
ERR757146,4.1.2.1.1,training,Argentina
ERR760822,4.1.2.1.1,training,Argentina
ERR760850,4.1.2.1.1,training,Argentina
ERR757151,4.1.2.1.1,training,Argentina
ERR760896,4.1.2.1.1,training,Argentina
ERR760823,4.1.2.1.1,training,Argentina
ERR760916,4.1.2.1.1,training,Argentina
ERR845305,4.1.2.1.1,training,Argentina
ERR760846,4.1.2.1.1,training,Argentina
ERR760826,4.1.2.1.1,training,Argentina
ERR757174,4.1.2.1.1,training,Argentina
ERR757178,4.1.2.1.1,training,Argentina
ERR757145,4.1.2.1.1,training,Argentina
ERR760812,4.1.2.1.1,training,Argentina
ERR757161,4.1.2.1.1,training,Argentina
ERR760922,4.1.2.1.1,training,Argentina
ERR760841,4.1.2.1.1,training,Argentina
ERR760835,4.1.2.1.1,training,Argentina
ERR760784,4.1.2.1.1,training,Argentina
ERR760813,4.1.2.1.1,training,Argentina
ERR757147,4.1.2.1.1,training,Argentina
ERR757169,4.1.2.1.1,training,Argentina
ERR760809,4.1.2.1.1,training,Argentina
ERR757177,4.1.2.1.1,training,Argentina
ERR760811,4.1.2.1.1,training,Argentina
ERR757176,4.1.2.1.1,training,Argentina
ERR760758,4.1.2.1.1,training,Argentina
ERR760830,4.1.2.1.1,training,Argentina
ERR760794,4.1.2.1.1,training,Argentina
ERR760906,4.1.2.1.1,training,Argentina
ERR760768,4.1.2.1.1,training,Argentina
ERR760793,4.1.2.1.1,training,Argentina
ERR760926,4.1.2.1.1,training,Argentina
ERR762353,4.1.2.1.1,training,Argentina
ERR760787,4.1.2.1.1,training,Argentina
ERR760814,4.1.2.1.1,training,Argentina
ERR760912,4.1.2.1.1,training,Argentina
ERR760907,4.1.2.1.1,training,Argentina
ERR757167,4.1.2.1.1,training,Argentina
ERR757148,4.1.2.1.1,training,Argentina
ERR760781,4.1.2.1.1,training,Argentina
ERR757159,4.1.2.1.1,training,Argentina
ERR760602,4.1.2.1.1,training,Argentina
ERR760736,4.1.2.1.1,training,Argentina
ERR760739,4.1.2.1.1,training,Argentina
ERR760755,4.1.2.1.1,training,Argentina
ERR760747,4.1.2.1.1,training,Argentina
ERR760797,4.1.2.1.1,training,Argentina
ERR760865,4.1.2.1.1,training,Argentina
ERR760609,4.1.2.1.1,training,Argentina
ERR760831,4.1.2.1.1,training,Argentina
ERR760871,4.1.2.1.1,training,Argentina
ERR760872,4.1.2.1.1,training,Argentina
ERR760868,4.1.2.1.1,training,Argentina
ERR760847,4.1.2.1.1,training,Argentina
ERR760791,4.1.2.1.1,training,Argentina
ERR760833,4.1.2.1.1,training,Argentina
ERR760869,4.1.2.1.1,training,Argentina
ERR760824,4.1.2.1.1,training,Argentina
ERR760741,4.1.2.1.1,training,Argentina
ERR760864,4.1.2.1.1,training,Argentina
ERR760753,4.1.2.1.1,training,Argentina
ERR760875,4.1.2.1.1,training,Argentina
ERR760882,4.1.2.1.1,training,Argentina
ERR760750,4.1.2.1.1,training,Argentina
ERR757173,4.1.2.1.1,training,Argentina
ERR757163,4.1.2.1.1,training,Argentina
ERR760877,4.1.2.1.1,training,Argentina
ERR760879,4.1.2.1.1,training,Argentina
ERR845304,4.1.2.1.1,training,Argentina
ERR760840,4.1.2.1.1,training,Argentina
ERR760834,4.1.2.1.1,training,Argentina
ERR760893,4.1.2.1.1,training,Argentina
ERR760607,4.1.2.1.1,training,Argentina
ERR760844,4.1.2.1.1,training,Argentina
ERR760603,4.1.2.1.1,training,Argentina
ERR757168,4.1.2.1.1,training,Argentina
ERR760799,4.1.2.1.1,training,Argentina
ERR760859,4.1.2.1.1,training,Argentina
ERR760883,4.1.2.1.1,training,Argentina
ERR760910,4.1.2.1.1,training,Argentina
ERR760911,4.1.2.1.1,training,Argentina
ERR760899,4.1.2.1.1,training,Argentina
ERR760900,4.1.2.1.1,training,Argentina
ERR760604,4.1.2.1.1,training,Argentina
ERR760601,4.1.2.1.1,training,Argentina
ERR760731,4.1.2.1.1,training,Argentina
ERR760732,4.1.2.1.1,training,Argentina
ERR760874,4.1.2.1.1,training,Argentina
ERR760789,4.1.2.1.1,training,Argentina
ERR760902,4.1.2.1.1,training,Argentina
ERR757172,4.1.2.1.1,training,Argentina
ERR760909,4.1.2.1.1,training,Argentina
ERR760920,4.1.2.1.1,training,Argentina
ERR760815,4.1.2.1.1,training,Argentina
ERR760837,4.1.2.1.1,training,Argentina
ERR757152,4.1.2.1.1,training,Argentina
ERR760595,4.1.2.1.1,training,Argentina
ERR760600,4.1.2.1.1,training,Argentina
ERR760878,4.1.2.1.1,training,Argentina
ERR760760,4.1.2.1.1,training,Argentina
ERR760848,4.1.2.1.1,training,Argentina
ERR760608,4.1.2.1.1,training,Argentina
ERR760895,4.1.2.1.1,training,Argentina
ERR760744,4.1.2.1.1,training,Argentina
ERR760743,4.1.2.1.1,training,Argentina
ERR760745,4.1.2.1.1,training,Argentina
ERR760740,4.1.2.1.1,training,Argentina
ERR760763,4.1.2.1.1,training,Argentina
ERR760610,4.1.2.1.1,training,Argentina
ERR760754,4.1.2.1.1,training,Argentina
ERR760792,4.1.2.1.1,training,Argentina
ERR760860,4.1.2.1.1,training,Argentina
ERR760854,4.1.2.1.1,training,Argentina
ERR760856,4.1.2.1.1,training,Argentina
ERR760862,4.1.2.1.1,training,Argentina
ERR760798,4.1.2.1.1,training,Argentina
ERR760766,4.1.2.1.1,training,Argentina
ERR760779,4.1.2.1.1,training,Argentina
ERR760757,4.1.2.1.1,training,Argentina
ERR760917,4.1.2.1.1,training,Argentina
ERR760819,4.1.2.1.1,training,Argentina
ERR760918,4.1.2.1.1,training,Argentina
ERR760851,4.1.2.1.1,training,Argentina
ERR760611,4.1.2.1.1,training,Argentina
ERR845303,4.1.2.1.1,training,Argentina
ERR757150,4.1.2.1.1,training,Argentina
ERR760886,4.1.2.1.1,training,Argentina
ERR760801,4.1.2.1.1,training,Argentina
ERR760921,4.1.2.1.1,training,Argentina
ERR760782,4.1.2.1.1,training,Argentina
ERR760925,4.1.2.1.1,training,Argentina
ERR760752,4.1.2.1.1,training,Argentina
ERR760816,4.1.2.1.1,training,Argentina
ERR760738,4.1.2.1.1,training,Argentina
ERR760913,4.1.2.1.1,training,Argentina
ERR760734,4.1.2.1.1,training,Argentina
ERR760915,4.1.2.1.1,training,Argentina
ERR760904,4.1.2.1.1,training,Argentina
ERR760919,4.1.2.1.1,training,Argentina
ERR760889,4.1.2.1.1,training,Argentina
ERR760765,4.1.2.1.1,training,Argentina
ERR760924,4.1.2.1.1,training,Argentina
ERR760764,4.1.2.1.1,training,Argentina
ERR760800,4.1.2.1.1,training,Argentina
ERR760832,4.1.2.1.1,training,Argentina
ERR845327,4.1.2.1.1,training,Argentina
ERR760737,4.1.2.1.1,training,Argentina
ERR762352,4.1.2.1.1,training,Argentina
ERR757165,4.1.2.1.1,training,Argentina
ERR760795,4.1.2.1.1,training,Argentina
ERR757160,4.1.2.1.1,training,Argentina
ERR760829,4.1.2.1.1,training,Argentina
ERR760897,4.1.2.1.1,training,Argentina
ERR760838,4.1.2.1.1,training,Argentina
ERR760867,4.1.2.1.1,training,Argentina
ERR760903,4.1.2.1.1,training,Argentina
ERR760884,4.1.2.1.1,training,Argentina
ERR760767,4.1.2.1.1,training,Argentina
ERR757162,4.1.2.1.1,training,Argentina
ERR760885,4.1.2.1.1,training,Argentina
ERR760742,4.1.2.1.1,training,Argentina
ERR760905,4.1.2.1.1,training,Argentina
ERR757175,4.1.2.1.1,training,Argentina
ERR757171,4.1.2.1.1,training,Argentina
ERR760827,4.1.2.1.1,training,Argentina
ERR760855,4.1.2.1.1,training,Argentina
ERR760890,4.1.2.1.1,training,Argentina
ERR760751,4.1.2.1.1,training,Argentina
ERR760887,4.1.2.1.1,training,Argentina
ERR760892,4.1.2.1.1,training,Argentina
ERR760818,4.1.2.1.1,training,Argentina
ERR760836,4.1.2.1.1,training,Argentina
ERR760612,4.1.2.1.1,training,Argentina
ERR760803,4.1.2.1.1,training,Argentina
ERR757179,4.1.2.1.1,training,Argentina
ERR760821,4.1.2.1.1,training,Argentina
ERR845307,4.1.2.1.1,training,Argentina
ERR760873,4.1.2.1.1,training,Argentina
ERR760876,4.1.2.1.1,training,Argentina
ERR760735,4.1.2.1.1,training,Argentina
ERR760927,4.1.2.1.1,training,Argentina
ERR760788,4.1.2.1.1,training,Argentina
ERR760810,4.1.2.1.1,training,Argentina
ERR760761,4.1.2.1.1,training,Argentina
ERR760786,4.1.2.1.1,training,Argentina
ERR760790,4.1.2.1.1,training,Argentina
ERR760596,4.1.2.1.1,training,Argentina
ERR757164,4.1.2.1.1,training,Argentina
ERR760759,4.1.2.1.1,training,Argentina
ERR760861,4.1.2.1.1,training,Argentina
ERR760839,4.1.2.1.1,training,Argentina
ERR757166,4.1.2.1.1,training,Argentina
ERR760746,4.1.2.1.1,training,Argentina
ERR760845,4.1.2.1.1,training,Argentina
ERR760901,4.1.2.1.1,training,Argentina
ERR845306,4.1.2.1.1,training,Argentina
ERR760756,4.1.2.1.1,training,Argentina
ERR760857,4.1.2.1.1,training,Argentina
ERR760914,4.1.2.1.1,training,Argentina
ERR760598,4.1.2.1.1,training,Argentina
ERR760748,4.1.2.1.1,training,Argentina
ERR760923,4.1.2.1.1,training,Argentina
ERR760881,4.1.2.1.1,training,Argentina
ERR760891,4.1.2.1.1,training,Argentina
ERR760783,4.1.2.1.1,training,Argentina
ERR845328,4.1.2.1.1,training,Argentina
ERR760908,4.1.2.1.1,training,Argentina
ERR760802,4.1.2.1.1,training,Argentina
ERR760866,4.1.2.1.1,training,Argentina
ERR760894,4.1.2.1.1,training,Argentina
ERR760599,4.1.2.1.1,training,Argentina
ERR760888,4.1.2.1.1,training,Argentina
ERR760828,4.1.2.1.1,training,Argentina
ERR760870,4.1.2.1.1,training,Argentina
ERR760863,4.1.2.1.1,training,Argentina
ERR760880,4.1.2.1.1,training,Argentina
ERR757181,4.1.2.1.1,test,NA
ERR757149,4.1.2.1.1,test,NA
ERR757182,4.1.2.1.1,test,NA
ERR757185,4.1.2.1.1,test,NA
ERR850262,4.1.2.1.1,test,NA
ERR757189,4.1.2.1.1,test,NA
ERR757188,4.1.2.1.1,test,NA
ERR760796,4.1.2.1.1,test,NA
ERR760852,4.1.2.1.1,test,NA
ERR757186,4.1.2.1.1,test,NA
ERR760858,4.1.2.1.1,test,NA
ERR757180,4.1.2.1.1,test,NA
ERR757187,4.1.2.1.1,test,NA
ERR757183,4.1.2.1.1,test,NA
ERR845330,4.1.2.1.1,test,NA
ERR760853,4.1.2.1.1,test,NA
ERR757184,4.1.2.1.1,test,NA
ERR845329,4.1.2.1.1,test,NA
ERR551101_ERR551102,4.1.3,training,NA
ERR551482,4.1.3,training,NA
ERR552705,4.1.3,training,NA
ERR551001,4.1.3,training,NA
ERR2200041,4.1.3,training,Germany
ERR550925,4.1.3,training,NA
ERR1679586,4.1.3,training,Nigeria
SRR6045622,4.1.3,training,United Kingdom
SRR6046222,4.1.3,training,United Kingdom
ERR1679610,4.1.3,training,Nigeria
SRR6046179,4.1.3,training,United Kingdom
ERR2516162,4.1.3,training,Spain
ERR2514497,4.1.3,training,United Kingdom
ERR550698,4.1.3,training,NA
ERR2200071,4.1.3,training,Germany
ERR2516489,4.1.3,training,Netherlands
ERR2516542,4.1.3,training,Netherlands
ERR2516606,4.1.3,training,Netherlands
ERR2516657,4.1.3,training,Netherlands
ERR552858,4.1.3,training,NA
ERR553332,4.1.3,training,NA
ERR2514564,4.1.3,training,United Kingdom
ERR2513998,4.1.3,training,United Kingdom
SRR2100065,4.1.3,training,NA
ERR2516255,4.1.3,training,Belgium
ERR2516344,4.1.3,training,Belgium
ERR2516714,4.1.3,training,Netherlands
ERR2516850,4.1.3,training,United Kingdom
SRR1049972_SRR998812_SRR998809_SRR998810_SRR998811,4.1.3,test,NA
SRR7517791,4.1.3,test,NA
ERR234198,4.1.3,test,NA
ERR2679284,4.1.3,test,NA
ERR2679268,4.1.3,test,NA
ERR1952138,4.1.3,test,NA
SRR1049968_SRR998750_SRR998749_SRR998751_SRR998748,4.1.3,test,NA
ERR552466,4.1.3,test,NA
ERR2516475,4.1.3,test,NA
SRR1103497_SRR998729_SRR1049966_SRR1145855_SRR998731_SRR998728_SRR998730,4.1.3,test,NA
SRR3724803,4.1.3,test,NA
ERR2679245,4.1.3,test,NA
SRR3724928,4.1.3,test,NA
ERR3275879,4.1.3,test,NA
SRR998786_SRR998787_SRR998784_SRR998785,4.1.3,test,NA
ERR552844,4.1.3,test,NA
SRR3725712,4.1.3,test,NA
SRR998591_SRR998590_SRR998588_SRR998589,4.1.3,test,NA
SRR1162480_SRR1162773_SRR1103621,4.1.3,test,NA
SRR1103397_SRR1162774_SRR1162474,4.1.3,test,NA
SRR3724807,4.1.3,test,NA
SRR1049969_SRR1049970_SRR998773_SRR998774_SRR998772_SRR998775,4.1.3,test,NA
SRR3725718,4.1.3,test,NA
SRR3724965,4.1.3,test,NA
ERR2679247,4.1.3,test,NA
SRR3724662,4.1.3,test,NA
ERR552431,4.1.3,test,NA
ERR2679263,4.1.3,test,NA
SRR3732698,4.1.3,test,NA
SRR998752_SRR998754_SRR998755_SRR998753,4.1.3,test,NA
SRR998793_SRR998792_SRR998795_SRR998794,4.1.3,test,NA
ERR2199985,4.1.3,test,NA
ERR2679315,4.1.3,test,NA
SRR1103381_SRR1162775_SRR1162482,4.1.3,test,NA
SRR3725722,4.1.3,test,NA
SRR998813_SRR998816_SRR998815_SRR998814,4.1.3,test,NA
SRR998767_SRR998764_SRR998766_SRR998765,4.1.3,test,NA
SRR998837_SRR998840_SRR998838_SRR998839,4.1.3,test,NA
SRR3725719,4.1.3,test,NA
SRR998666_SRR998665_SRR998667_SRR998664,4.1.3,test,NA
SRR998668_SRR998671_SRR998669_SRR998670,4.1.3,test,NA
SRR3724998,4.1.3,test,NA
SRR3725708,4.1.3,test,NA
ERR2864270,4.1.3,test,NA
SRR7517794,4.1.3,test,NA
SRR998705_SRR998704_SRR998707_SRR998706,4.1.3,test,NA
SRR7517793,4.1.3,test,NA
SRR1103616_SRR1162770_SRR1162478,4.1.3,test,NA
SRR998759_SRR998758_SRR998757_SRR998756,4.1.3,test,NA
SRR1162468_SRR1162694_SRR1103486,4.1.3,test,NA
SRR7517684,4.1.3,test,NA
SRR7517788,4.1.3,test,NA
SRR998821_SRR998824_SRR998823_SRR998822,4.1.3,test,NA
SRR7517681,4.1.3,test,NA
SRR7517789,4.1.3,test,NA
SRR998798_SRR998797_SRR998796_SRR998799,4.1.3,test,NA
SRR1057534_SRR998831_SRR1145859_SRR998832_SRR998830_SRR998829,4.1.3,test,NA
ERR2679273,4.1.3,test,NA
ERR047885,4.1.3,test,NA
SRR7517792,4.1.3,test,NA
SRR1162763_SRR1103500_SRR1162475,4.1.3,test,NA
ERR3276171,4.1.3,test,NA
ERR2679262,4.1.3,test,NA
SRR998769_SRR998771_SRR998770_SRR998768,4.1.3,test,NA
ERR234201,4.1.3,test,NA
SRR1049967_SRR998739_SRR998737_SRR998736_SRR998738,4.1.3,test,NA
SRR998833_SRR998834_SRR998836_SRR998835,4.1.3,test,NA
SRR998703_SRR998701_SRR998700_SRR998702,4.1.3,test,NA
SRR7517790,4.1.3,test,NA
SRR998713_SRR998714_SRR998715_SRR998712,4.1.3,test,NA
ERR552061,4.1.4,training,NA
SRR6045502,4.1.4,training,United Kingdom
ERR046864,4.1.4,training,United States
ERR046865,4.1.4,training,United States
ERR1034833,4.1.4,training,Portugal
ERR2510239,4.1.4,training,Peru
ERR2516434,4.1.4,training,Peru
ERR2516557,4.1.4,training,Peru
ERR2510226,4.1.4,training,Peru
ERR1213934,4.1.4,training,Peru
ERR2510179,4.1.4,training,Peru
ERR2199944,4.1.4,training,Swaziland
ERR181681,4.1.4,training,Malawi
SRR2100610,4.1.4,training,NA
ERR2516603,4.1.4,training,Netherlands
SRR2101241,4.1.4,training,NA
ERR2516913,4.1.4,training,United Kingdom
ERR2516942,4.1.4,training,United Kingdom
ERR2517042,4.1.4,training,United Kingdom
ERR2517057,4.1.4,training,United Kingdom
ERR2516766,4.1.4,training,United Kingdom
ERR2517080,4.1.4,training,United Kingdom
ERR2516807,4.1.4,training,United Kingdom
ERR2516932,4.1.4,training,United Kingdom
DRR184883,4.1.4,test,NA
ERR2199753,4.1.4,test,NA
ERR775384,4.1.4,test,NA
ERR2503397,4.1.4,test,NA
ERR751497,4.1.4,test,NA
ERR751420,4.1.4,test,NA
ERR3276121,4.1.4,test,NA
ERR1023307,4.1.4,test,NA
ERR3148149,4.1.4,test,NA
SRR1162894_SRR1146368_SRR1162899_SRR1144801,4.1.4,test,NA
SRR1162867_SRR1165457_SRR1167058_SRR1162877,4.1.4,test,NA
ERR751514,4.1.4,test,NA
ERR2510782,4.2.1,training,Italy
ERR2514063,4.2.1,training,United Kingdom
ERR2512593,4.2.1,training,United Kingdom
ERR2513480,4.2.1,training,United Kingdom
SRR6046818,4.2.1,training,United Kingdom
ERR2510538,4.2.1,training,Pakistan
ERR2512783,4.2.1,training,United Kingdom
ERR2510251,4.2.1,training,Pakistan
ERR2514209,4.2.1,training,United Kingdom
ERR2512775,4.2.1,training,United Kingdom
ERR2514064,4.2.1,training,United Kingdom
ERR2514446,4.2.1,training,United Kingdom
SRR2100456,4.2.1,training,NA
SRR2101081,4.2.1,training,NA
ERR067606,4.2.1,training,Russia
ERR2513168,4.2.1,training,United Kingdom
ERR133823,4.2.1,training,Russia
ERR2514765,4.2.1,training,United Kingdom
ERR2515072,4.2.1,training,United Kingdom
SRR6046868,4.2.1,training,United Kingdom
ERR067725,4.2.1,training,Russia
ERR2512903,4.2.1,training,United Kingdom
ERR551959_ERR551960,4.2.1,training,NA
ERR2513502,4.2.1,training,United Kingdom
ERR2513983,4.2.1,training,United Kingdom
ERR144604,4.2.1,training,Russia
ERR2516744,4.2.1,training,United Kingdom
ERR227991,4.2.1,training,Russia
ERR2041682,4.2.1,training,Serbia
ERR2041805,4.2.1,training,Serbia
ERR227985,4.2.1,training,Russia
ERR234648,4.2.1,training,Russia
ERR2516410,4.2.1,training,Netherlands
ERR2516660,4.2.1,training,Netherlands
ERR234697,4.2.1,training,Russia
ERR550684_ERR550685,4.2.1,training,NA
ERR551948_ERR551949,4.2.1,training,NA
ERR133952,4.2.1,training,Russia
SRR1172100,4.2.1,training,Belarus
ERR551273,4.2.1,training,NA
ERR551564,4.2.1,training,NA
ERR551080,4.2.1,training,NA
ERR550692,4.2.1,training,NA
ERR551598,4.2.1,training,NA
ERR551282,4.2.1,training,NA
ERR550828,4.2.1,training,NA
ERR553340,4.2.1,training,NA
ERR108497,4.2.1,training,Russia
ERR2513153,4.2.1,training,United Kingdom
ERR2517065,4.2.1,training,United Kingdom
ERR551294,4.2.1,training,NA
ERR137233,4.2.1,training,Russia
ERR144624,4.2.1,training,Russia
ERR227997,4.2.1,training,Russia
ERR067596,4.2.1,training,Russia
ERR234693,4.2.1,training,Russia
ERR2516389,4.2.1,training,Belgium
ERR133812,4.2.1,training,Russia
ERR067645,4.2.1,training,Russia
ERR133838,4.2.1,training,Russia
ERR228058,4.2.1,training,Russia
SRR2100844,4.2.1,training,NA
ERR067753,4.2.1,training,Russia
ERR229972,4.2.1,training,Russia
ERR133804,4.2.1,training,Russia
ERR133809,4.2.1,training,Russia
ERR137270,4.2.1,training,Russia
ERR144555,4.2.1,training,Russia
ERR133969,4.2.1,training,Russia
SRR3675215,4.2.1,training,United Kingdom
